Linha,607
Tabela,012-1
num,ponto,horario
109100,TERMINAL CIC,06:11
109051,TUBO TIRADENTES,06:48
350808,TERMINAL MARACANA,07:21
109063,PRACA RUI BARBOSA,08:05
