Linha,607
Tabela,006
num,ponto,horario
109100,TERMINAL CIC,05:41
109051,TUBO TIRADENTES,06:17
350808,TERMINAL MARACANA,06:49
109063,PRACA RUI BARBOSA,07:33
109100,TERMINAL CIC,08:10
109051,TUBO TIRADENTES,08:53
350808,TERMINAL MARACANA,09:30
109063,PRACA RUI BARBOSA,10:13
109100,TERMINAL CIC,10:47
109051,TUBO TIRADENTES,11:25
350808,TERMINAL MARACANA,12:02
109063,PRACA RUI BARBOSA,12:43
109100,TERMINAL CIC,13:19
109051,TUBO TIRADENTES,13:57
350808,TERMINAL MARACANA,14:34
109063,PRACA RUI BARBOSA,15:15
109100,TERMINAL CIC,15:54
109051,TUBO TIRADENTES,16:39
350808,TERMINAL MARACANA,17:23
109063,PRACA RUI BARBOSA,18:08
109100,TERMINAL CIC,18:48
109051,TUBO TIRADENTES,19:34
350808,TERMINAL MARACANA,20:08
109063,PRACA RUI BARBOSA,20:40
