Linha,607
Tabela,003-1
num,ponto,horario
109100,TERMINAL CIC,05:24
109051,TUBO TIRADENTES,05:59
350808,TERMINAL MARACANA,06:25
109063,PRACA RUI BARBOSA,07:09
109100,TERMINAL CIC,07:46
