Linha,607
Tabela,008-2
num,ponto,horario
109100,TERMINAL CIC,16:28
109051,TUBO TIRADENTES,17:13
350808,TERMINAL MARACANA,17:58
109063,PRACA RUI BARBOSA,18:40
109100,TERMINAL CIC,19:18
109051,TUBO TIRADENTES,19:57
