Linha,607
Tabela,018
num,ponto,horario
350808,TERMINAL MARACANA,05:34
109063,PRACA RUI BARBOSA,06:15
109100,TERMINAL CIC,06:53
109051,TUBO TIRADENTES,07:35
350808,TERMINAL MARACANA,08:09
109063,PRACA RUI BARBOSA,08:57
109100,TERMINAL CIC,09:31
109051,TUBO TIRADENTES,10:09
350808,TERMINAL MARACANA,10:46
109063,PRACA RUI BARBOSA,11:27
109100,TERMINAL CIC,12:03
109051,TUBO TIRADENTES,12:41
350808,TERMINAL MARACANA,13:18
109063,PRACA RUI BARBOSA,13:59
109100,TERMINAL CIC,14:35
109051,TUBO TIRADENTES,15:13
350808,TERMINAL MARACANA,15:55
109063,PRACA RUI BARBOSA,16:43
109100,TERMINAL CIC,17:25
109051,TUBO TIRADENTES,18:11
350808,TERMINAL MARACANA,18:55
109063,PRACA RUI BARBOSA,19:37
