Linha,607
Tabela,005-1
num,ponto,horario
109100,TERMINAL CIC,05:33
109051,TUBO TIRADENTES,06:09
350808,TERMINAL MARACANA,06:41
109063,PRACA RUI BARBOSA,07:25
109100,TERMINAL CIC,08:02
