Linha,607
Tabela,011-1
num,ponto,horario
350808,TERMINAL MARACANA,06:02
109063,PRACA RUI BARBOSA,06:45
109100,TERMINAL CIC,07:22
109051,TUBO TIRADENTES,08:07
