Linha,607
Tabela,011-2
num,ponto,horario
109051,TUBO TIRADENTES,16:04
350808,TERMINAL MARACANA,16:47
109063,PRACA RUI BARBOSA,17:32
109100,TERMINAL CIC,18:12
109051,TUBO TIRADENTES,18:58
