Linha,528
Tabela,002
num,ponto,horario
105917,TERMINAL PINHEIRINHO,05:20
104911,TERMINAL BOQUEIRAO,06:14
105917,TERMINAL PINHEIRINHO,07:04
104911,TERMINAL BOQUEIRAO,07:54
105917,TERMINAL PINHEIRINHO,08:44
104911,TERMINAL BOQUEIRAO,09:34
105917,TERMINAL PINHEIRINHO,10:24
104911,TERMINAL BOQUEIRAO,11:14
105917,TERMINAL PINHEIRINHO,12:04
104911,TERMINAL BOQUEIRAO,12:54
105917,TERMINAL PINHEIRINHO,13:44
104911,TERMINAL BOQUEIRAO,14:34
105917,TERMINAL PINHEIRINHO,15:24
104911,TERMINAL BOQUEIRAO,16:14
105917,TERMINAL PINHEIRINHO,17:04
104911,TERMINAL BOQUEIRAO,17:54
105917,TERMINAL PINHEIRINHO,18:44
104911,TERMINAL BOQUEIRAO,19:34
105917,TERMINAL PINHEIRINHO,20:24
104911,TERMINAL BOQUEIRAO,21:14
105917,TERMINAL PINHEIRINHO,22:04
104911,TERMINAL BOQUEIRAO,22:54
105917,TERMINAL PINHEIRINHO,23:40
