Linha,528
Tabela,001
num,ponto,horario
160756,BAIRRO OSTERNACK (S/BOQUEIRAO),05:15
104911,TERMINAL BOQUEIRAO,05:40
105917,TERMINAL PINHEIRINHO,06:30
104911,TERMINAL BOQUEIRAO,07:20
105917,TERMINAL PINHEIRINHO,08:10
104911,TERMINAL BOQUEIRAO,09:00
105917,TERMINAL PINHEIRINHO,09:50
104911,TERMINAL BOQUEIRAO,10:40
105917,TERMINAL PINHEIRINHO,11:30
104911,TERMINAL BOQUEIRAO,12:20
105917,TERMINAL PINHEIRINHO,13:10
104911,TERMINAL BOQUEIRAO,14:00
105917,TERMINAL PINHEIRINHO,14:50
104911,TERMINAL BOQUEIRAO,15:40
105917,TERMINAL PINHEIRINHO,16:30
104911,TERMINAL BOQUEIRAO,17:20
105917,TERMINAL PINHEIRINHO,18:10
104911,TERMINAL BOQUEIRAO,19:00
105917,TERMINAL PINHEIRINHO,19:50
104911,TERMINAL BOQUEIRAO,20:40
105917,TERMINAL PINHEIRINHO,21:30
104911,TERMINAL BOQUEIRAO,22:20
105917,TERMINAL PINHEIRINHO,23:10
