Linha,528
Tabela,004
num,ponto,horario
160070,BAIRRO FUTURAMA,05:38
105917,TERMINAL PINHEIRINHO,06:00
104911,TERMINAL BOQUEIRAO,06:46
105917,TERMINAL PINHEIRINHO,07:40
104911,TERMINAL BOQUEIRAO,08:33
105917,TERMINAL PINHEIRINHO,09:28
104911,TERMINAL BOQUEIRAO,10:21
105917,TERMINAL PINHEIRINHO,11:17
104911,TERMINAL BOQUEIRAO,12:11
105917,TERMINAL PINHEIRINHO,13:10
104911,TERMINAL BOQUEIRAO,14:09
105917,TERMINAL PINHEIRINHO,15:08
104911,TERMINAL BOQUEIRAO,16:02
105917,TERMINAL PINHEIRINHO,16:56
104911,TERMINAL BOQUEIRAO,17:49
105917,TERMINAL PINHEIRINHO,18:43
104911,TERMINAL BOQUEIRAO,19:35
105917,TERMINAL PINHEIRINHO,20:26
104911,TERMINAL BOQUEIRAO,21:16
105917,TERMINAL PINHEIRINHO,22:05
104911,TERMINAL BOQUEIRAO,22:54
105917,TERMINAL PINHEIRINHO,23:40
