Linha,663
Tabela,002
num,ponto,horario
150524,BAIRRO VILA CUBAS,05:25
102002,PRACA RUI BARBOSA,05:55
150524,BAIRRO VILA CUBAS,06:25
102002,PRACA RUI BARBOSA,07:02
150524,BAIRRO VILA CUBAS,07:42
102002,PRACA RUI BARBOSA,08:29
150524,BAIRRO VILA CUBAS,09:05
102002,PRACA RUI BARBOSA,09:42
150524,BAIRRO VILA CUBAS,10:19
102002,PRACA RUI BARBOSA,10:56
150524,BAIRRO VILA CUBAS,11:33
102002,PRACA RUI BARBOSA,12:10
150524,BAIRRO VILA CUBAS,12:47
102002,PRACA RUI BARBOSA,13:24
150524,BAIRRO VILA CUBAS,14:01
102002,PRACA RUI BARBOSA,14:38
150524,BAIRRO VILA CUBAS,15:15
102002,PRACA RUI BARBOSA,15:52
150524,BAIRRO VILA CUBAS,16:38
102002,PRACA RUI BARBOSA,17:19
150524,BAIRRO VILA CUBAS,18:10
102002,PRACA RUI BARBOSA,18:51
150524,BAIRRO VILA CUBAS,19:42
102002,PRACA RUI BARBOSA,20:21
150524,BAIRRO VILA CUBAS,20:58
102002,PRACA RUI BARBOSA,21:36
150524,BAIRRO VILA CUBAS,22:14
102002,PRACA RUI BARBOSA,22:52
150524,BAIRRO VILA CUBAS,23:30
102002,PRACA RUI BARBOSA,00:10
