Linha,663
Tabela,001
num,ponto,horario
150524,BAIRRO VILA CUBAS,05:55
102002,PRACA RUI BARBOSA,06:26
150524,BAIRRO VILA CUBAS,07:00
102002,PRACA RUI BARBOSA,07:47
150524,BAIRRO VILA CUBAS,08:24
102002,PRACA RUI BARBOSA,09:08
150524,BAIRRO VILA CUBAS,09:42
102002,PRACA RUI BARBOSA,10:19
150524,BAIRRO VILA CUBAS,10:56
102002,PRACA RUI BARBOSA,11:33
150524,BAIRRO VILA CUBAS,12:10
102002,PRACA RUI BARBOSA,12:47
150524,BAIRRO VILA CUBAS,13:24
102002,PRACA RUI BARBOSA,14:01
150524,BAIRRO VILA CUBAS,14:38
102002,PRACA RUI BARBOSA,15:15
150524,BAIRRO VILA CUBAS,15:53
102002,PRACA RUI BARBOSA,16:32
150524,BAIRRO VILA CUBAS,17:24
102002,PRACA RUI BARBOSA,18:05
150524,BAIRRO VILA CUBAS,18:56
102002,PRACA RUI BARBOSA,19:37
150524,BAIRRO VILA CUBAS,20:20
102002,PRACA RUI BARBOSA,20:58
150524,BAIRRO VILA CUBAS,21:36
102002,PRACA RUI BARBOSA,22:14
150524,BAIRRO VILA CUBAS,22:52
102002,PRACA RUI BARBOSA,23:30
