Linha,612
Tabela,002
num,ponto,horario
105809,TERMINAL PORTAO,05:33
105210,TERMINAL CIC,05:59
105809,TERMINAL PORTAO,06:27
105210,TERMINAL CIC,06:53
105809,TERMINAL PORTAO,07:21
105210,TERMINAL CIC,07:49
105809,TERMINAL PORTAO,08:18
105210,TERMINAL CIC,08:52
105809,TERMINAL PORTAO,09:17
105210,TERMINAL CIC,09:42
105809,TERMINAL PORTAO,10:07
105210,TERMINAL CIC,10:32
105809,TERMINAL PORTAO,10:58
105210,TERMINAL CIC,11:24
105809,TERMINAL PORTAO,11:51
105210,TERMINAL CIC,12:18
105809,TERMINAL PORTAO,12:45
105210,TERMINAL CIC,13:12
105809,TERMINAL PORTAO,13:37
105210,TERMINAL CIC,14:04
105809,TERMINAL PORTAO,14:29
105210,TERMINAL CIC,14:54
105809,TERMINAL PORTAO,15:22
105210,TERMINAL CIC,15:47
105809,TERMINAL PORTAO,16:18
105210,TERMINAL CIC,16:52
105809,TERMINAL PORTAO,17:20
105210,TERMINAL CIC,17:52
105809,TERMINAL PORTAO,18:20
105210,TERMINAL CIC,18:53
105809,TERMINAL PORTAO,19:20
