Linha,876
Tabela,001
num,ponto,horario
190069,BAIRRO SAVOIA,05:36
101168,PCA.TIRADENTES/RETIRO DOS PAD.,06:08
190917,BAIRRO RETIRO DOS PADRES,06:40
190069,BAIRRO SAVOIA,06:44
101168,PCA.TIRADENTES/RETIRO DOS PAD.,07:18
190917,BAIRRO RETIRO DOS PADRES,07:50
190069,BAIRRO SAVOIA,07:54
101168,PCA.TIRADENTES/RETIRO DOS PAD.,08:28
190917,BAIRRO RETIRO DOS PADRES,09:00
190069,BAIRRO SAVOIA,09:04
101004,PRACA TIRADENTES,09:40
190069,BAIRRO SAVOIA,10:15
101004,PRACA TIRADENTES,10:52
190069,BAIRRO SAVOIA,11:28
101168,PCA.TIRADENTES/RETIRO DOS PAD.,12:04
190917,BAIRRO RETIRO DOS PADRES,12:38
190069,BAIRRO SAVOIA,12:42
101004,PRACA TIRADENTES,13:18
190069,BAIRRO SAVOIA,13:55
101004,PRACA TIRADENTES,14:32
190069,BAIRRO SAVOIA,15:09
101004,PRACA TIRADENTES,15:46
190069,BAIRRO SAVOIA,16:23
101004,PRACA TIRADENTES,17:00
190069,BAIRRO SAVOIA,17:36
101004,PRACA TIRADENTES,18:12
190069,BAIRRO SAVOIA,18:47
101168,PCA.TIRADENTES/RETIRO DOS PAD.,19:22
190917,BAIRRO RETIRO DOS PADRES,19:54
190069,BAIRRO SAVOIA,19:56
101004,PRACA TIRADENTES,20:26
190069,BAIRRO SAVOIA,20:58
101004,PRACA TIRADENTES,21:30
190069,BAIRRO SAVOIA,22:02
101004,PRACA TIRADENTES,22:34
190069,BAIRRO SAVOIA,23:06
101004,PRACA TIRADENTES,23:38
