Linha,175
Tabela,001
num,ponto,horario
110009,RUA ALBINO SILVA N.145,06:23
120948,BAIRRO BOM RETIRO,06:30
103243,RUA JOSE LOUREIRO,06:44
141010,ESTAÇÃO PUC (SENTIDO SUL),07:03
103277,AV.MAL.FLORIANO PEIXOTO,07:19
120948,BAIRRO BOM RETIRO,07:36
103243,RUA JOSE LOUREIRO,07:50
141010,ESTAÇÃO PUC (SENTIDO SUL),08:09
103277,AV.MAL.FLORIANO PEIXOTO,08:25
120948,BAIRRO BOM RETIRO,08:42
103243,RUA JOSE LOUREIRO,08:56
141010,ESTAÇÃO PUC (SENTIDO SUL),09:15
103277,AV.MAL.FLORIANO PEIXOTO,09:31
120948,BAIRRO BOM RETIRO,09:48
103243,RUA JOSE LOUREIRO,10:02
141010,ESTAÇÃO PUC (SENTIDO SUL),10:21
103277,AV.MAL.FLORIANO PEIXOTO,10:37
120948,BAIRRO BOM RETIRO,10:54
103243,RUA JOSE LOUREIRO,11:08
141010,ESTAÇÃO PUC (SENTIDO SUL),11:27
103277,AV.MAL.FLORIANO PEIXOTO,11:43
120948,BAIRRO BOM RETIRO,12:00
103243,RUA JOSE LOUREIRO,12:14
141010,ESTAÇÃO PUC (SENTIDO SUL),12:33
103277,AV.MAL.FLORIANO PEIXOTO,12:49
120948,BAIRRO BOM RETIRO,13:06
103243,RUA JOSE LOUREIRO,13:20
141010,ESTAÇÃO PUC (SENTIDO SUL),13:40
103277,AV.MAL.FLORIANO PEIXOTO,13:56
120948,BAIRRO BOM RETIRO,14:13
103243,RUA JOSE LOUREIRO,14:27
141010,ESTAÇÃO PUC (SENTIDO SUL),14:46
103277,AV.MAL.FLORIANO PEIXOTO,15:02
120948,BAIRRO BOM RETIRO,15:19
103243,RUA JOSE LOUREIRO,15:33
141010,ESTAÇÃO PUC (SENTIDO SUL),15:52
103277,AV.MAL.FLORIANO PEIXOTO,16:08
120948,BAIRRO BOM RETIRO,16:25
103243,RUA JOSE LOUREIRO,16:39
141010,ESTAÇÃO PUC (SENTIDO SUL),16:58
103277,AV.MAL.FLORIANO PEIXOTO,17:14
120948,BAIRRO BOM RETIRO,17:31
103243,RUA JOSE LOUREIRO,17:45
141010,ESTAÇÃO PUC (SENTIDO SUL),18:04
103277,AV.MAL.FLORIANO PEIXOTO,18:20
120948,BAIRRO BOM RETIRO,18:37
103243,RUA JOSE LOUREIRO,18:51
141010,ESTAÇÃO PUC (SENTIDO SUL),19:10
103277,AV.MAL.FLORIANO PEIXOTO,19:26
120948,BAIRRO BOM RETIRO,19:43
103243,RUA JOSE LOUREIRO,19:57
141010,ESTAÇÃO PUC (SENTIDO SUL),20:16
103277,AV.MAL.FLORIANO PEIXOTO,20:32
120948,BAIRRO BOM RETIRO,20:49
103243,RUA JOSE LOUREIRO,21:03
141010,ESTAÇÃO PUC (SENTIDO SUL),21:22
103277,AV.MAL.FLORIANO PEIXOTO,21:38
120948,BAIRRO BOM RETIRO,21:55
103243,RUA JOSE LOUREIRO,22:09
141010,ESTAÇÃO PUC (SENTIDO SUL),22:28
103277,AV.MAL.FLORIANO PEIXOTO,22:44
120948,BAIRRO BOM RETIRO,23:01
103243,RUA JOSE LOUREIRO,23:15
141010,ESTAÇÃO PUC (SENTIDO SUL),23:35
103277,AV.MAL.FLORIANO PEIXOTO,23:50
120948,BAIRRO BOM RETIRO,00:05
