Linha,979
Tabela,001
num,ponto,horario
110093,RUA 24 HORAS,08:30
110212,MUSEU FERROVIARIO,08:39
140277,TEATRO PAIOL,08:48
140104,PARQUE JARDIM BOTANICO,09:00
110021,MERC.MUNICIPAL/RODOFERROVIARIA,09:09
110092,TEATRO GUAIRA/UNIV.FEDERAL PR,09:15
110001,PACO DA LIBERDADE,09:21
110002,MEMORIAL ARABE,09:26
120461,CENTRO CIVICO,09:29
120573,BOSQUE DO PAPA,09:33
120542,MUSEU OSCAR NIEMEYER,09:38
190419,BOSQUE ALEMAO,09:48
120543,UNIV.LIVRE DO MEIO AMBIENTE,09:54
120718,PQ.SAO LOURENCO (SENT.BARREIRINHA),10:02
120074,OPERA DE ARAME,10:06
120586,PARQUE TANGUA,10:12
190363,PARQUE TINGUI,10:19
190361,MEMORIAL UCRANIANO,10:23
190550,PORTAL ITALIANO,10:31
190969,SANTA FELICIDADE,10:41
190941,PARQUE BARIGUI,10:53
190211,TORRE PANORAMICA,10:58
110325,SETOR HISTORICO,11:06
101016,PRACA TIRADENTES,11:10
110206,RUA DAS FLORES,11:16
110093,RUA 24 HORAS,11:30
110212,MUSEU FERROVIARIO,11:39
140277,TEATRO PAIOL,11:48
140104,PARQUE JARDIM BOTANICO,12:00
110021,MERC.MUNICIPAL/RODOFERROVIARIA,12:09
110092,TEATRO GUAIRA/UNIV.FEDERAL PR,12:15
110001,PACO DA LIBERDADE,12:21
110002,MEMORIAL ARABE,12:26
120461,CENTRO CIVICO,12:29
120573,BOSQUE DO PAPA,12:33
120542,MUSEU OSCAR NIEMEYER,12:38
190419,BOSQUE ALEMAO,12:48
120543,UNIV.LIVRE DO MEIO AMBIENTE,12:54
120718,PQ.SAO LOURENCO (SENT.BARREIRINHA),13:02
120074,OPERA DE ARAME,13:06
120586,PARQUE TANGUA,13:12
190363,PARQUE TINGUI,13:19
190361,MEMORIAL UCRANIANO,13:23
190550,PORTAL ITALIANO,13:31
190969,SANTA FELICIDADE,13:41
190941,PARQUE BARIGUI,13:53
190211,TORRE PANORAMICA,13:58
110325,SETOR HISTORICO,14:06
101016,PRACA TIRADENTES,14:10
110206,RUA DAS FLORES,14:16
110093,RUA 24 HORAS,14:30
110212,MUSEU FERROVIARIO,14:39
140277,TEATRO PAIOL,14:48
140104,PARQUE JARDIM BOTANICO,15:00
110021,MERC.MUNICIPAL/RODOFERROVIARIA,15:09
110092,TEATRO GUAIRA/UNIV.FEDERAL PR,15:15
110001,PACO DA LIBERDADE,15:21
110002,MEMORIAL ARABE,15:26
120461,CENTRO CIVICO,15:29
120573,BOSQUE DO PAPA,15:33
120542,MUSEU OSCAR NIEMEYER,15:38
190419,BOSQUE ALEMAO,15:48
120543,UNIV.LIVRE DO MEIO AMBIENTE,15:54
120718,PQ.SAO LOURENCO (SENT.BARREIRINHA),16:02
120074,OPERA DE ARAME,16:06
120586,PARQUE TANGUA,16:12
190363,PARQUE TINGUI,16:19
190361,MEMORIAL UCRANIANO,16:23
190550,PORTAL ITALIANO,16:31
190969,SANTA FELICIDADE,16:41
190941,PARQUE BARIGUI,16:53
190211,TORRE PANORAMICA,16:58
110325,SETOR HISTORICO,17:06
101016,PRACA TIRADENTES,17:10
110206,RUA DAS FLORES,17:16
110093,RUA 24 HORAS,17:30
110212,MUSEU FERROVIARIO,17:39
140277,TEATRO PAIOL,17:48
140104,PARQUE JARDIM BOTANICO,18:00
110021,MERC.MUNICIPAL/RODOFERROVIARIA,18:09
110092,TEATRO GUAIRA/UNIV.FEDERAL PR,18:15
110001,PACO DA LIBERDADE,18:21
110002,MEMORIAL ARABE,18:26
120461,CENTRO CIVICO,18:29
120573,BOSQUE DO PAPA,18:33
120542,MUSEU OSCAR NIEMEYER,18:38
190419,BOSQUE ALEMAO,18:48
120543,UNIV.LIVRE DO MEIO AMBIENTE,18:54
120718,PQ.SAO LOURENCO (SENT.BARREIRINHA),19:02
120074,OPERA DE ARAME,19:06
120586,PARQUE TANGUA,19:12
190363,PARQUE TINGUI,19:19
190361,MEMORIAL UCRANIANO,19:23
190550,PORTAL ITALIANO,19:31
190969,SANTA FELICIDADE,19:41
190941,PARQUE BARIGUI,19:53
190211,TORRE PANORAMICA,19:58
110325,SETOR HISTORICO,20:06
101016,PRACA TIRADENTES,20:10
110206,RUA DAS FLORES,20:16
