Linha,772
Tabela,007
num,ponto,horario
631028,RUA LOTUS,05:42
631008,BAIRRO TUPY,05:49
631030,CATRACA (SENTIDO TERMINAL),05:58
105914,TERMINAL PINHEIRINHO,06:47
631033,CATRACA (SENTIDO BAIRRO),07:16
631008,BAIRRO TUPY,07:34
631030,CATRACA (SENTIDO TERMINAL),07:43
105914,TERMINAL PINHEIRINHO,08:40
631033,CATRACA (SENTIDO BAIRRO),09:09
631008,BAIRRO TUPY,09:22
631030,CATRACA (SENTIDO TERMINAL),09:31
105914,TERMINAL PINHEIRINHO,10:13
631033,CATRACA (SENTIDO BAIRRO),10:41
631008,BAIRRO TUPY,10:56
631030,CATRACA (SENTIDO TERMINAL),11:05
105914,TERMINAL PINHEIRINHO,11:46
631033,CATRACA (SENTIDO BAIRRO),12:14
631008,BAIRRO TUPY,12:29
631030,CATRACA (SENTIDO TERMINAL),12:38
105914,TERMINAL PINHEIRINHO,13:19
631033,CATRACA (SENTIDO BAIRRO),13:47
631008,BAIRRO TUPY,14:02
631030,CATRACA (SENTIDO TERMINAL),14:11
105914,TERMINAL PINHEIRINHO,14:52
631033,CATRACA (SENTIDO BAIRRO),15:20
631008,BAIRRO TUPY,15:35
631030,CATRACA (SENTIDO TERMINAL),15:44
105914,TERMINAL PINHEIRINHO,16:36
631033,CATRACA (SENTIDO BAIRRO),17:04
631008,BAIRRO TUPY,17:22
631030,CATRACA (SENTIDO TERMINAL),17:31
105914,TERMINAL PINHEIRINHO,18:19
631033,CATRACA (SENTIDO BAIRRO),18:51
