Linha,772
Tabela,003
num,ponto,horario
631028,RUA LOTUS,04:46
631008,BAIRRO TUPY,04:53
631030,CATRACA (SENTIDO TERMINAL),05:02
105914,TERMINAL PINHEIRINHO,05:43
631033,CATRACA (SENTIDO BAIRRO),06:12
631008,BAIRRO TUPY,06:34
631030,CATRACA (SENTIDO TERMINAL),06:43
105914,TERMINAL PINHEIRINHO,07:37
631033,CATRACA (SENTIDO BAIRRO),08:06
631008,BAIRRO TUPY,08:20
631030,CATRACA (SENTIDO TERMINAL),08:29
105914,TERMINAL PINHEIRINHO,09:11
631033,CATRACA (SENTIDO BAIRRO),09:39
631008,BAIRRO TUPY,09:54
631030,CATRACA (SENTIDO TERMINAL),10:03
105914,TERMINAL PINHEIRINHO,10:44
631033,CATRACA (SENTIDO BAIRRO),11:12
631008,BAIRRO TUPY,11:27
631030,CATRACA (SENTIDO TERMINAL),11:36
105914,TERMINAL PINHEIRINHO,12:17
631033,CATRACA (SENTIDO BAIRRO),12:45
631008,BAIRRO TUPY,13:00
631030,CATRACA (SENTIDO TERMINAL),13:09
105914,TERMINAL PINHEIRINHO,13:50
631033,CATRACA (SENTIDO BAIRRO),14:18
631008,BAIRRO TUPY,14:33
631030,CATRACA (SENTIDO TERMINAL),14:42
105914,TERMINAL PINHEIRINHO,15:23
631033,CATRACA (SENTIDO BAIRRO),15:51
631008,BAIRRO TUPY,16:06
631030,CATRACA (SENTIDO TERMINAL),16:15
105914,TERMINAL PINHEIRINHO,17:04
631033,CATRACA (SENTIDO BAIRRO),17:36
631008,BAIRRO TUPY,17:52
631030,CATRACA (SENTIDO TERMINAL),18:01
105914,TERMINAL PINHEIRINHO,18:50
631033,CATRACA (SENTIDO BAIRRO),19:23
