Linha,772
Tabela,004-1
num,ponto,horario
631028,RUA LOTUS,05:00
631008,BAIRRO TUPY,05:07
631030,CATRACA (SENTIDO TERMINAL),05:16
105914,TERMINAL PINHEIRINHO,05:58
631033,CATRACA (SENTIDO BAIRRO),06:27
631008,BAIRRO TUPY,06:49
631030,CATRACA (SENTIDO TERMINAL),06:58
