Linha,772
Tabela,002-1
num,ponto,horario
631028,RUA LOTUS,04:32
631008,BAIRRO TUPY,04:39
631030,CATRACA (SENTIDO TERMINAL),04:48
105914,TERMINAL PINHEIRINHO,05:28
631033,CATRACA (SENTIDO BAIRRO),05:57
631008,BAIRRO TUPY,06:19
631030,CATRACA (SENTIDO TERMINAL),06:28
