Linha,222
Tabela,002
num,ponto,horario
130929,BAIRRO VILA ESPERANCA (CIRCULAR),05:40
104205,TERMINAL BOA VISTA,06:08
130929,BAIRRO VILA ESPERANCA (CIRCULAR),06:23
104205,TERMINAL BOA VISTA,06:53
130929,BAIRRO VILA ESPERANCA (CIRCULAR),07:10
104205,TERMINAL BOA VISTA,07:43
130929,BAIRRO VILA ESPERANCA (CIRCULAR),08:00
104205,TERMINAL BOA VISTA,08:33
130929,BAIRRO VILA ESPERANCA (CIRCULAR),08:50
104205,TERMINAL BOA VISTA,09:23
130929,BAIRRO VILA ESPERANCA (CIRCULAR),09:40
104205,TERMINAL BOA VISTA,10:13
130929,BAIRRO VILA ESPERANCA (CIRCULAR),10:30
104205,TERMINAL BOA VISTA,11:03
130929,BAIRRO VILA ESPERANCA (CIRCULAR),11:20
104205,TERMINAL BOA VISTA,11:53
130929,BAIRRO VILA ESPERANCA (CIRCULAR),12:10
104205,TERMINAL BOA VISTA,12:43
130929,BAIRRO VILA ESPERANCA (CIRCULAR),13:00
104205,TERMINAL BOA VISTA,13:33
130929,BAIRRO VILA ESPERANCA (CIRCULAR),13:50
104205,TERMINAL BOA VISTA,14:23
130929,BAIRRO VILA ESPERANCA (CIRCULAR),14:40
