Linha,205
Tabela,003
num,ponto,horario
104103,TERMINAL BARREIRINHA,05:55
101161,TRAVESSA MOREIRA GARCEZ,06:18
104103,TERMINAL BARREIRINHA,06:40
101161,TRAVESSA MOREIRA GARCEZ,07:04
104103,TERMINAL BARREIRINHA,07:28
101161,TRAVESSA MOREIRA GARCEZ,08:00
104103,TERMINAL BARREIRINHA,08:24
101161,TRAVESSA MOREIRA GARCEZ,08:51
104103,TERMINAL BARREIRINHA,09:14
101161,TRAVESSA MOREIRA GARCEZ,09:41
104103,TERMINAL BARREIRINHA,10:04
101161,TRAVESSA MOREIRA GARCEZ,10:31
104103,TERMINAL BARREIRINHA,10:54
101161,TRAVESSA MOREIRA GARCEZ,11:20
104103,TERMINAL BARREIRINHA,11:47
101161,TRAVESSA MOREIRA GARCEZ,12:14
104103,TERMINAL BARREIRINHA,12:41
101161,TRAVESSA MOREIRA GARCEZ,13:09
104103,TERMINAL BARREIRINHA,13:37
101161,TRAVESSA MOREIRA GARCEZ,14:05
104103,TERMINAL BARREIRINHA,14:32
101161,TRAVESSA MOREIRA GARCEZ,15:00
104103,TERMINAL BARREIRINHA,15:28
101161,TRAVESSA MOREIRA GARCEZ,15:53
104103,TERMINAL BARREIRINHA,16:21
101161,TRAVESSA MOREIRA GARCEZ,16:46
104103,TERMINAL BARREIRINHA,17:21
101161,TRAVESSA MOREIRA GARCEZ,17:48
104103,TERMINAL BARREIRINHA,18:26
101161,TRAVESSA MOREIRA GARCEZ,18:56
