Linha,205
Tabela,001
num,ponto,horario
104103,TERMINAL BARREIRINHA,05:30
101161,TRAVESSA MOREIRA GARCEZ,05:53
104103,TERMINAL BARREIRINHA,06:15
101161,TRAVESSA MOREIRA GARCEZ,06:40
104103,TERMINAL BARREIRINHA,07:04
101161,TRAVESSA MOREIRA GARCEZ,07:30
104103,TERMINAL BARREIRINHA,07:54
101161,TRAVESSA MOREIRA GARCEZ,08:30
104103,TERMINAL BARREIRINHA,08:54
101161,TRAVESSA MOREIRA GARCEZ,09:21
104103,TERMINAL BARREIRINHA,09:44
101161,TRAVESSA MOREIRA GARCEZ,10:11
104103,TERMINAL BARREIRINHA,10:34
101161,TRAVESSA MOREIRA GARCEZ,11:00
104103,TERMINAL BARREIRINHA,11:25
101161,TRAVESSA MOREIRA GARCEZ,11:52
104103,TERMINAL BARREIRINHA,12:19
101161,TRAVESSA MOREIRA GARCEZ,12:46
104103,TERMINAL BARREIRINHA,13:14
101161,TRAVESSA MOREIRA GARCEZ,13:43
104103,TERMINAL BARREIRINHA,14:10
101161,TRAVESSA MOREIRA GARCEZ,14:38
104103,TERMINAL BARREIRINHA,15:05
101161,TRAVESSA MOREIRA GARCEZ,15:32
104103,TERMINAL BARREIRINHA,16:00
101161,TRAVESSA MOREIRA GARCEZ,16:25
104103,TERMINAL BARREIRINHA,16:58
101161,TRAVESSA MOREIRA GARCEZ,17:26
104103,TERMINAL BARREIRINHA,18:02
101161,TRAVESSA MOREIRA GARCEZ,18:32
104103,TERMINAL BARREIRINHA,19:08
101161,TRAVESSA MOREIRA GARCEZ,19:34
