Linha,534
Tabela,002
num,ponto,horario
106019,TERMINAL SITIO CERCADO,05:00
104308,TERMINAL BOQUEIRAO,05:16
106019,TERMINAL SITIO CERCADO,05:32
104308,TERMINAL BOQUEIRAO,05:50
106019,TERMINAL SITIO CERCADO,06:07
104308,TERMINAL BOQUEIRAO,06:25
106019,TERMINAL SITIO CERCADO,06:42
104308,TERMINAL BOQUEIRAO,07:04
106019,TERMINAL SITIO CERCADO,07:21
104308,TERMINAL BOQUEIRAO,07:43
106019,TERMINAL SITIO CERCADO,08:00
104308,TERMINAL BOQUEIRAO,08:20
106019,TERMINAL SITIO CERCADO,08:37
104308,TERMINAL BOQUEIRAO,08:56
106019,TERMINAL SITIO CERCADO,09:13
104308,TERMINAL BOQUEIRAO,09:33
106019,TERMINAL SITIO CERCADO,09:51
104308,TERMINAL BOQUEIRAO,10:11
106019,TERMINAL SITIO CERCADO,10:30
104308,TERMINAL BOQUEIRAO,10:51
106019,TERMINAL SITIO CERCADO,11:10
104308,TERMINAL BOQUEIRAO,11:31
106019,TERMINAL SITIO CERCADO,11:50
104308,TERMINAL BOQUEIRAO,12:10
106019,TERMINAL SITIO CERCADO,12:30
104308,TERMINAL BOQUEIRAO,12:50
106019,TERMINAL SITIO CERCADO,13:10
104308,TERMINAL BOQUEIRAO,13:30
106019,TERMINAL SITIO CERCADO,13:49
104308,TERMINAL BOQUEIRAO,14:08
106019,TERMINAL SITIO CERCADO,14:26
104308,TERMINAL BOQUEIRAO,14:45
106019,TERMINAL SITIO CERCADO,15:03
104308,TERMINAL BOQUEIRAO,15:23
106019,TERMINAL SITIO CERCADO,15:42
104308,TERMINAL BOQUEIRAO,16:01
106019,TERMINAL SITIO CERCADO,16:20
104308,TERMINAL BOQUEIRAO,16:39
106019,TERMINAL SITIO CERCADO,16:59
104308,TERMINAL BOQUEIRAO,17:24
106019,TERMINAL SITIO CERCADO,17:49
104308,TERMINAL BOQUEIRAO,18:07
106019,TERMINAL SITIO CERCADO,18:32
104308,TERMINAL BOQUEIRAO,18:51
106019,TERMINAL SITIO CERCADO,19:14
104308,TERMINAL BOQUEIRAO,19:33
106019,TERMINAL SITIO CERCADO,19:50
104308,TERMINAL BOQUEIRAO,20:10
106019,TERMINAL SITIO CERCADO,20:29
104308,TERMINAL BOQUEIRAO,20:47
106019,TERMINAL SITIO CERCADO,21:05
104308,TERMINAL BOQUEIRAO,21:23
106019,TERMINAL SITIO CERCADO,21:41
104308,TERMINAL BOQUEIRAO,21:58
106019,TERMINAL SITIO CERCADO,22:16
104308,TERMINAL BOQUEIRAO,22:33
106019,TERMINAL SITIO CERCADO,22:51
104308,TERMINAL BOQUEIRAO,23:08
106019,TERMINAL SITIO CERCADO,23:27
104308,TERMINAL BOQUEIRAO,23:45
106019,TERMINAL SITIO CERCADO,00:04
104308,TERMINAL BOQUEIRAO,00:19
