Linha,658
Tabela,002
num,ponto,horario
104808,TERMINAL CAPAO RASO,05:24
105004,TERMINAL CAIUA,06:00
104808,TERMINAL CAPAO RASO,06:36
105004,TERMINAL CAIUA,07:12
104808,TERMINAL CAPAO RASO,07:48
105004,TERMINAL CAIUA,08:24
104808,TERMINAL CAPAO RASO,09:00
105004,TERMINAL CAIUA,09:36
104808,TERMINAL CAPAO RASO,10:12
105004,TERMINAL CAIUA,10:48
104808,TERMINAL CAPAO RASO,11:24
105004,TERMINAL CAIUA,12:00
104808,TERMINAL CAPAO RASO,12:36
105004,TERMINAL CAIUA,13:12
104808,TERMINAL CAPAO RASO,13:48
105004,TERMINAL CAIUA,14:24
104808,TERMINAL CAPAO RASO,15:00
105004,TERMINAL CAIUA,15:36
104808,TERMINAL CAPAO RASO,16:12
105004,TERMINAL CAIUA,16:48
104808,TERMINAL CAPAO RASO,17:24
105004,TERMINAL CAIUA,18:00
104808,TERMINAL CAPAO RASO,18:36
105004,TERMINAL CAIUA,19:12
104808,TERMINAL CAPAO RASO,19:48
105004,TERMINAL CAIUA,20:24
104808,TERMINAL CAPAO RASO,21:00
105004,TERMINAL CAIUA,21:36
104808,TERMINAL CAPAO RASO,22:12
105004,TERMINAL CAIUA,22:48
104808,TERMINAL CAPAO RASO,23:24
105004,TERMINAL CAIUA,00:00
