Linha,338
Tabela,003-2
num,ponto,horario
105104,TERMINAL CENTENARIO,16:28
105509,TERMINAL HAUER,17:10
105104,TERMINAL CENTENARIO,17:56
105509,TERMINAL HAUER,18:40
105104,TERMINAL CENTENARIO,19:26
