Linha,338
Tabela,007
num,ponto,horario
105104,TERMINAL CENTENARIO,05:54
105509,TERMINAL HAUER,06:31
105104,TERMINAL CENTENARIO,07:11
105509,TERMINAL HAUER,07:56
105104,TERMINAL CENTENARIO,08:39
105509,TERMINAL HAUER,09:22
105104,TERMINAL CENTENARIO,10:04
105509,TERMINAL HAUER,10:47
105104,TERMINAL CENTENARIO,11:29
105509,TERMINAL HAUER,12:12
105104,TERMINAL CENTENARIO,12:54
105509,TERMINAL HAUER,13:37
105104,TERMINAL CENTENARIO,14:19
105509,TERMINAL HAUER,15:02
105104,TERMINAL CENTENARIO,15:46
105509,TERMINAL HAUER,16:26
105104,TERMINAL CENTENARIO,17:12
105509,TERMINAL HAUER,17:55
105104,TERMINAL CENTENARIO,18:41
105509,TERMINAL HAUER,19:25
105104,TERMINAL CENTENARIO,20:14
105509,TERMINAL HAUER,20:52
105104,TERMINAL CENTENARIO,21:28
105509,TERMINAL HAUER,22:04
105104,TERMINAL CENTENARIO,22:40
105509,TERMINAL HAUER,23:16
105104,TERMINAL CENTENARIO,23:52
105509,TERMINAL HAUER,00:28
