Linha,338
Tabela,001
num,ponto,horario
105104,TERMINAL CENTENARIO,06:20
105509,TERMINAL HAUER,06:59
105104,TERMINAL CENTENARIO,07:40
105509,TERMINAL HAUER,08:28
105104,TERMINAL CENTENARIO,09:13
105509,TERMINAL HAUER,09:56
105104,TERMINAL CENTENARIO,10:38
105509,TERMINAL HAUER,11:21
105104,TERMINAL CENTENARIO,12:03
105509,TERMINAL HAUER,12:46
105104,TERMINAL CENTENARIO,13:28
105509,TERMINAL HAUER,14:11
105104,TERMINAL CENTENARIO,14:53
105509,TERMINAL HAUER,15:36
105104,TERMINAL CENTENARIO,16:19
105509,TERMINAL HAUER,17:01
105104,TERMINAL CENTENARIO,17:47
105509,TERMINAL HAUER,18:31
105104,TERMINAL CENTENARIO,19:17
105509,TERMINAL HAUER,19:59
105104,TERMINAL CENTENARIO,20:36
105509,TERMINAL HAUER,21:12
105104,TERMINAL CENTENARIO,21:47
105509,TERMINAL HAUER,22:22
105104,TERMINAL CENTENARIO,22:58
105509,TERMINAL HAUER,23:34
105104,TERMINAL CENTENARIO,00:10
