Linha,515
Tabela,001
num,ponto,horario
104309,TERMINAL BOQUEIRAO,05:00
105508,TERMINAL HAUER,05:20
104309,TERMINAL BOQUEIRAO,05:40
105508,TERMINAL HAUER,06:03
104309,TERMINAL BOQUEIRAO,06:29
105508,TERMINAL HAUER,06:56
104309,TERMINAL BOQUEIRAO,07:24
105508,TERMINAL HAUER,07:51
104309,TERMINAL BOQUEIRAO,08:19
105508,TERMINAL HAUER,08:43
104309,TERMINAL BOQUEIRAO,09:05
105508,TERMINAL HAUER,09:28
104309,TERMINAL BOQUEIRAO,09:51
105508,TERMINAL HAUER,10:14
104309,TERMINAL BOQUEIRAO,10:37
105508,TERMINAL HAUER,11:00
104309,TERMINAL BOQUEIRAO,11:23
105508,TERMINAL HAUER,11:47
104309,TERMINAL BOQUEIRAO,12:10
105508,TERMINAL HAUER,12:33
104309,TERMINAL BOQUEIRAO,12:56
105508,TERMINAL HAUER,13:19
104309,TERMINAL BOQUEIRAO,13:42
105508,TERMINAL HAUER,14:05
104309,TERMINAL BOQUEIRAO,14:28
105508,TERMINAL HAUER,14:51
104309,TERMINAL BOQUEIRAO,15:14
105508,TERMINAL HAUER,15:37
104309,TERMINAL BOQUEIRAO,16:00
105508,TERMINAL HAUER,16:33
104309,TERMINAL BOQUEIRAO,17:02
105508,TERMINAL HAUER,17:32
104309,TERMINAL BOQUEIRAO,18:02
105508,TERMINAL HAUER,18:33
104309,TERMINAL BOQUEIRAO,19:04
105508,TERMINAL HAUER,19:35
104309,TERMINAL BOQUEIRAO,20:08
105508,TERMINAL HAUER,20:31
104309,TERMINAL BOQUEIRAO,20:54
105508,TERMINAL HAUER,21:17
104309,TERMINAL BOQUEIRAO,21:39
105508,TERMINAL HAUER,22:02
104309,TERMINAL BOQUEIRAO,22:25
105508,TERMINAL HAUER,22:48
104309,TERMINAL BOQUEIRAO,23:11
105508,TERMINAL HAUER,23:34
104309,TERMINAL BOQUEIRAO,23:57
