Linha,646
Tabela,001
num,ponto,horario
171090,RUA URIEL NOGUEIRA DOS SANTOS,05:28
170401,BAIRRO VIVENDAS JANAINA,05:31
170907,BAIRRO POMPEIA,05:36
105721,TERMINAL PINHEIRINHO,06:03
170401,BAIRRO VIVENDAS JANAINA,06:34
170907,BAIRRO POMPEIA,06:39
105721,TERMINAL PINHEIRINHO,07:10
170401,BAIRRO VIVENDAS JANAINA,07:44
170907,BAIRRO POMPEIA,07:49
105721,TERMINAL PINHEIRINHO,08:20
170401,BAIRRO VIVENDAS JANAINA,08:54
170907,BAIRRO POMPEIA,08:59
105721,TERMINAL PINHEIRINHO,09:30
170401,BAIRRO VIVENDAS JANAINA,10:04
170907,BAIRRO POMPEIA,10:09
105721,TERMINAL PINHEIRINHO,10:40
170401,BAIRRO VIVENDAS JANAINA,11:14
170907,BAIRRO POMPEIA,11:19
105721,TERMINAL PINHEIRINHO,11:50
170401,BAIRRO VIVENDAS JANAINA,12:24
170907,BAIRRO POMPEIA,12:29
105721,TERMINAL PINHEIRINHO,13:00
170401,BAIRRO VIVENDAS JANAINA,13:34
170907,BAIRRO POMPEIA,13:39
105721,TERMINAL PINHEIRINHO,14:10
170401,BAIRRO VIVENDAS JANAINA,14:44
170907,BAIRRO POMPEIA,14:49
105721,TERMINAL PINHEIRINHO,15:20
170401,BAIRRO VIVENDAS JANAINA,15:54
170907,BAIRRO POMPEIA,15:59
105721,TERMINAL PINHEIRINHO,16:28
170401,BAIRRO VIVENDAS JANAINA,17:04
170907,BAIRRO POMPEIA,17:09
105721,TERMINAL PINHEIRINHO,17:38
170401,BAIRRO VIVENDAS JANAINA,18:14
170907,BAIRRO POMPEIA,18:19
105721,TERMINAL PINHEIRINHO,18:48
170401,BAIRRO VIVENDAS JANAINA,19:24
170907,BAIRRO POMPEIA,19:29
105721,TERMINAL PINHEIRINHO,19:58
170401,BAIRRO VIVENDAS JANAINA,20:34
170907,BAIRRO POMPEIA,20:39
105721,TERMINAL PINHEIRINHO,21:08
170401,BAIRRO VIVENDAS JANAINA,21:44
170907,BAIRRO POMPEIA,21:49
105721,TERMINAL PINHEIRINHO,22:18
