Linha,646
Tabela,007-2
num,ponto,horario
105721,TERMINAL PINHEIRINHO,17:17
170401,BAIRRO VIVENDAS JANAINA,17:59
170907,BAIRRO POMPEIA,18:05
105721,TERMINAL PINHEIRINHO,18:48
