Linha,021
Tabela,004
num,ponto,horario
104703,TERMINAL CAPAO DA IMBUIA,05:31
104405,TERMINAL CABRAL,05:55
104506,TERMINAL CAMPINA DO SIQUEIRA,06:35
104819,TERMINAL CAPAO RASO,07:01
105511,TERMINAL HAUER,07:24
104703,TERMINAL CAPAO DA IMBUIA,07:46
104405,TERMINAL CABRAL,08:10
104506,TERMINAL CAMPINA DO SIQUEIRA,08:52
104819,TERMINAL CAPAO RASO,09:19
105511,TERMINAL HAUER,09:43
104703,TERMINAL CAPAO DA IMBUIA,10:05
104405,TERMINAL CABRAL,10:31
104506,TERMINAL CAMPINA DO SIQUEIRA,11:13
104819,TERMINAL CAPAO RASO,11:43
105511,TERMINAL HAUER,12:07
104703,TERMINAL CAPAO DA IMBUIA,12:29
104405,TERMINAL CABRAL,12:55
104506,TERMINAL CAMPINA DO SIQUEIRA,13:37
104819,TERMINAL CAPAO RASO,14:07
105511,TERMINAL HAUER,14:31
104703,TERMINAL CAPAO DA IMBUIA,14:53
104405,TERMINAL CABRAL,15:19
104506,TERMINAL CAMPINA DO SIQUEIRA,16:01
104819,TERMINAL CAPAO RASO,16:31
105511,TERMINAL HAUER,16:55
104703,TERMINAL CAPAO DA IMBUIA,17:17
104405,TERMINAL CABRAL,17:43
104506,TERMINAL CAMPINA DO SIQUEIRA,18:25
104819,TERMINAL CAPAO RASO,18:55
105511,TERMINAL HAUER,19:19
104703,TERMINAL CAPAO DA IMBUIA,19:41
104405,TERMINAL CABRAL,20:07
104506,TERMINAL CAMPINA DO SIQUEIRA,20:49
104819,TERMINAL CAPAO RASO,21:19
105511,TERMINAL HAUER,21:43
104703,TERMINAL CAPAO DA IMBUIA,22:05
104405,TERMINAL CABRAL,22:31
104506,TERMINAL CAMPINA DO SIQUEIRA,23:13
104819,TERMINAL CAPAO RASO,23:44
105511,TERMINAL HAUER,00:06
