Linha,761
Tabela,001
num,ponto,horario
181119,BAIRRO V. IZABEL,06:30
102012,PRACA RUI BARBOSA,07:00
181119,BAIRRO V. IZABEL,07:28
102012,PRACA RUI BARBOSA,07:58
181119,BAIRRO V. IZABEL,08:26
102012,PRACA RUI BARBOSA,08:56
181119,BAIRRO V. IZABEL,09:24
102012,PRACA RUI BARBOSA,09:54
181119,BAIRRO V. IZABEL,10:22
102012,PRACA RUI BARBOSA,10:54
181119,BAIRRO V. IZABEL,11:22
102012,PRACA RUI BARBOSA,11:54
181119,BAIRRO V. IZABEL,12:24
102012,PRACA RUI BARBOSA,12:56
181119,BAIRRO V. IZABEL,13:26
102012,PRACA RUI BARBOSA,13:58
181119,BAIRRO V. IZABEL,14:28
102012,PRACA RUI BARBOSA,15:00
181119,BAIRRO V. IZABEL,15:30
102012,PRACA RUI BARBOSA,16:02
181119,BAIRRO V. IZABEL,16:32
102012,PRACA RUI BARBOSA,17:04
181119,BAIRRO V. IZABEL,17:34
102012,PRACA RUI BARBOSA,18:06
181119,BAIRRO V. IZABEL,18:36
102012,PRACA RUI BARBOSA,19:08
181119,BAIRRO V. IZABEL,19:38
102012,PRACA RUI BARBOSA,20:10
181119,BAIRRO V. IZABEL,20:40
102012,PRACA RUI BARBOSA,21:12
181119,BAIRRO V. IZABEL,21:42
102012,PRACA RUI BARBOSA,22:12
181119,BAIRRO V. IZABEL,22:42
102012,PRACA RUI BARBOSA,23:12
181119,BAIRRO V. IZABEL,23:42
102012,PRACA RUI BARBOSA,00:10
