Linha,243
Tabela,002
num,ponto,horario
120138,BAIRRO SANTA TEREZINHA,06:14
104110,TERMINAL BARREIRINHA,06:34
120138,BAIRRO SANTA TEREZINHA,06:49
104110,TERMINAL BARREIRINHA,07:14
120138,BAIRRO SANTA TEREZINHA,07:29
104110,TERMINAL BARREIRINHA,07:54
120138,BAIRRO SANTA TEREZINHA,08:12
104110,TERMINAL BARREIRINHA,08:30
120138,BAIRRO SANTA TEREZINHA,08:43
104110,TERMINAL BARREIRINHA,09:00
120138,BAIRRO SANTA TEREZINHA,09:13
104110,TERMINAL BARREIRINHA,09:30
120138,BAIRRO SANTA TEREZINHA,09:43
104110,TERMINAL BARREIRINHA,10:00
120138,BAIRRO SANTA TEREZINHA,10:13
104110,TERMINAL BARREIRINHA,10:30
120138,BAIRRO SANTA TEREZINHA,10:43
104110,TERMINAL BARREIRINHA,11:00
120138,BAIRRO SANTA TEREZINHA,11:14
104110,TERMINAL BARREIRINHA,11:32
120138,BAIRRO SANTA TEREZINHA,11:46
104110,TERMINAL BARREIRINHA,12:04
120138,BAIRRO SANTA TEREZINHA,12:20
104110,TERMINAL BARREIRINHA,12:38
120138,BAIRRO SANTA TEREZINHA,12:54
104110,TERMINAL BARREIRINHA,13:12
120138,BAIRRO SANTA TEREZINHA,13:28
104110,TERMINAL BARREIRINHA,13:46
120138,BAIRRO SANTA TEREZINHA,14:01
104110,TERMINAL BARREIRINHA,14:17
120138,BAIRRO SANTA TEREZINHA,14:31
104110,TERMINAL BARREIRINHA,14:47
120138,BAIRRO SANTA TEREZINHA,15:01
104110,TERMINAL BARREIRINHA,15:17
120138,BAIRRO SANTA TEREZINHA,15:31
104110,TERMINAL BARREIRINHA,15:47
120138,BAIRRO SANTA TEREZINHA,16:01
104110,TERMINAL BARREIRINHA,16:17
120138,BAIRRO SANTA TEREZINHA,16:32
104110,TERMINAL BARREIRINHA,16:48
120138,BAIRRO SANTA TEREZINHA,17:05
104110,TERMINAL BARREIRINHA,17:22
120138,BAIRRO SANTA TEREZINHA,17:44
104110,TERMINAL BARREIRINHA,18:02
120138,BAIRRO SANTA TEREZINHA,18:24
104110,TERMINAL BARREIRINHA,18:42
120138,BAIRRO SANTA TEREZINHA,19:04
104110,TERMINAL BARREIRINHA,19:22
120138,BAIRRO SANTA TEREZINHA,19:45
104110,TERMINAL BARREIRINHA,20:05
120138,BAIRRO SANTA TEREZINHA,20:19
104110,TERMINAL BARREIRINHA,20:35
120138,BAIRRO SANTA TEREZINHA,20:49
104110,TERMINAL BARREIRINHA,21:05
120138,BAIRRO SANTA TEREZINHA,21:19
104110,TERMINAL BARREIRINHA,21:35
120138,BAIRRO SANTA TEREZINHA,21:49
104110,TERMINAL BARREIRINHA,22:05
120138,BAIRRO SANTA TEREZINHA,22:19
104110,TERMINAL BARREIRINHA,22:35
120138,BAIRRO SANTA TEREZINHA,22:49
104110,TERMINAL BARREIRINHA,23:05
120138,BAIRRO SANTA TEREZINHA,23:19
104110,TERMINAL BARREIRINHA,23:34
120138,BAIRRO SANTA TEREZINHA,23:48
104110,TERMINAL BARREIRINHA,00:02
120138,BAIRRO SANTA TEREZINHA,00:16
104110,TERMINAL BARREIRINHA,00:30
