Linha,826
Tabela,002-1
num,ponto,horario
105205,TERMINAL CIC,05:20
105008,TERM.CAIUA SENTIDO TERM.C.COMP,05:37
104615,TERMINAL CAMPO COMPRIDO,05:58
105006,TERM. CAIUA SENTIDO CIC,06:16
105205,TERMINAL CIC,06:36
105008,TERM.CAIUA SENTIDO TERM.C.COMP,06:55
104615,TERMINAL CAMPO COMPRIDO,07:19
105006,TERM. CAIUA SENTIDO CIC,07:40
105205,TERMINAL CIC,08:01
105008,TERM.CAIUA SENTIDO TERM.C.COMP,08:20
