Linha,826
Tabela,008-2
num,ponto,horario
104615,TERMINAL CAMPO COMPRIDO,15:32
105006,TERM. CAIUA SENTIDO CIC,15:51
105205,TERMINAL CIC,16:12
105008,TERM.CAIUA SENTIDO TERM.C.COMP,16:31
104615,TERMINAL CAMPO COMPRIDO,16:59
105006,TERM. CAIUA SENTIDO CIC,17:20
105205,TERMINAL CIC,17:43
105008,TERM.CAIUA SENTIDO TERM.C.COMP,18:07
104615,TERMINAL CAMPO COMPRIDO,18:34
105006,TERM. CAIUA SENTIDO CIC,18:55
