Linha,972
Tabela,002
num,ponto,horario
106015,TERMINAL SANTA FELICIDADE,06:18
101122,TRAVESSA NESTOR DE CASTRO,06:55
106015,TERMINAL SANTA FELICIDADE,07:33
101122,TRAVESSA NESTOR DE CASTRO,08:10
106015,TERMINAL SANTA FELICIDADE,08:48
101122,TRAVESSA NESTOR DE CASTRO,09:25
106015,TERMINAL SANTA FELICIDADE,10:03
101122,TRAVESSA NESTOR DE CASTRO,10:40
106015,TERMINAL SANTA FELICIDADE,11:14
101122,TRAVESSA NESTOR DE CASTRO,11:50
106015,TERMINAL SANTA FELICIDADE,12:24
101122,TRAVESSA NESTOR DE CASTRO,13:00
106015,TERMINAL SANTA FELICIDADE,13:34
101122,TRAVESSA NESTOR DE CASTRO,14:10
106015,TERMINAL SANTA FELICIDADE,14:44
101122,TRAVESSA NESTOR DE CASTRO,15:20
106015,TERMINAL SANTA FELICIDADE,15:54
101122,TRAVESSA NESTOR DE CASTRO,16:30
106015,TERMINAL SANTA FELICIDADE,17:04
101122,TRAVESSA NESTOR DE CASTRO,17:40
106015,TERMINAL SANTA FELICIDADE,18:14
101122,TRAVESSA NESTOR DE CASTRO,18:50
106015,TERMINAL SANTA FELICIDADE,19:25
101122,TRAVESSA NESTOR DE CASTRO,20:05
106015,TERMINAL SANTA FELICIDADE,20:40
101122,TRAVESSA NESTOR DE CASTRO,21:20
106015,TERMINAL SANTA FELICIDADE,22:00
101122,TRAVESSA NESTOR DE CASTRO,22:40
