Linha,531
Tabela,002
num,ponto,horario
160130,BAIRRO SANTA INES,05:10
104318,TERMINAL BOQUEIRAO,05:34
160130,BAIRRO SANTA INES,05:54
104318,TERMINAL BOQUEIRAO,06:18
160130,BAIRRO SANTA INES,06:38
104318,TERMINAL BOQUEIRAO,07:02
160130,BAIRRO SANTA INES,07:22
104318,TERMINAL BOQUEIRAO,07:46
160130,BAIRRO SANTA INES,08:06
104318,TERMINAL BOQUEIRAO,08:30
160130,BAIRRO SANTA INES,08:51
104318,TERMINAL BOQUEIRAO,09:12
160130,BAIRRO SANTA INES,09:34
104318,TERMINAL BOQUEIRAO,09:55
160130,BAIRRO SANTA INES,10:16
104318,TERMINAL BOQUEIRAO,10:37
160130,BAIRRO SANTA INES,10:58
104318,TERMINAL BOQUEIRAO,11:19
160130,BAIRRO SANTA INES,11:40
104318,TERMINAL BOQUEIRAO,12:01
160130,BAIRRO SANTA INES,12:22
104318,TERMINAL BOQUEIRAO,12:43
160130,BAIRRO SANTA INES,13:04
104318,TERMINAL BOQUEIRAO,13:25
160130,BAIRRO SANTA INES,13:46
104318,TERMINAL BOQUEIRAO,14:07
160130,BAIRRO SANTA INES,14:28
104318,TERMINAL BOQUEIRAO,14:49
160130,BAIRRO SANTA INES,15:10
104318,TERMINAL BOQUEIRAO,15:31
160130,BAIRRO SANTA INES,15:52
104318,TERMINAL BOQUEIRAO,16:12
160130,BAIRRO SANTA INES,16:33
104318,TERMINAL BOQUEIRAO,16:56
160130,BAIRRO SANTA INES,17:20
104318,TERMINAL BOQUEIRAO,17:44
160130,BAIRRO SANTA INES,18:08
104318,TERMINAL BOQUEIRAO,18:32
160130,BAIRRO SANTA INES,18:56
104318,TERMINAL BOQUEIRAO,19:19
160130,BAIRRO SANTA INES,19:41
104318,TERMINAL BOQUEIRAO,20:03
160130,BAIRRO SANTA INES,20:25
104318,TERMINAL BOQUEIRAO,20:47
160130,BAIRRO SANTA INES,21:09
104318,TERMINAL BOQUEIRAO,21:31
160130,BAIRRO SANTA INES,21:53
104318,TERMINAL BOQUEIRAO,22:15
160130,BAIRRO SANTA INES,22:37
104318,TERMINAL BOQUEIRAO,22:59
160130,BAIRRO SANTA INES,23:22
104318,TERMINAL BOQUEIRAO,23:44
160130,BAIRRO SANTA INES,00:06
104318,TERMINAL BOQUEIRAO,00:28
