Linha,X11
Tabela,004
num,ponto,horario
106101,TERMINAL SITIO CERCADO,06:07
104804,TERMINAL C.RASO-VAZIO,06:29
106101,TERMINAL SITIO CERCADO,06:51
104804,TERMINAL C.RASO-VAZIO,07:14
106101,TERMINAL SITIO CERCADO,07:36
104804,TERMINAL C.RASO-VAZIO,07:58
106101,TERMINAL SITIO CERCADO,08:20
