Linha,X11
Tabela,002
num,ponto,horario
106101,TERMINAL SITIO CERCADO,05:46
104804,TERMINAL C.RASO-VAZIO,06:09
106101,TERMINAL SITIO CERCADO,06:29
104804,TERMINAL C.RASO-VAZIO,06:51
106101,TERMINAL SITIO CERCADO,07:11
104804,TERMINAL C.RASO-VAZIO,07:34
106101,TERMINAL SITIO CERCADO,07:56
