Linha,X11
Tabela,003
num,ponto,horario
106101,TERMINAL SITIO CERCADO,06:00
104804,TERMINAL C.RASO-VAZIO,06:22
106101,TERMINAL SITIO CERCADO,06:41
104804,TERMINAL C.RASO-VAZIO,07:03
106101,TERMINAL SITIO CERCADO,07:23
104804,TERMINAL C.RASO-VAZIO,07:46
106101,TERMINAL SITIO CERCADO,08:08
