Linha,773
Tabela,001
num,ponto,horario
170626,R. JOVENILSON A. OLIVEIRA,05:12
171070,TERMINAL TATUQUARA,05:25
105207,TERMINAL CIC,05:59
171070,TERMINAL TATUQUARA,06:30
105207,TERMINAL CIC,07:03
171070,TERMINAL TATUQUARA,07:34
105207,TERMINAL CIC,08:07
171070,TERMINAL TATUQUARA,08:38
105207,TERMINAL CIC,09:11
171070,TERMINAL TATUQUARA,09:42
105207,TERMINAL CIC,10:15
171070,TERMINAL TATUQUARA,10:46
105207,TERMINAL CIC,11:19
171070,TERMINAL TATUQUARA,11:50
105207,TERMINAL CIC,12:23
171070,TERMINAL TATUQUARA,12:54
105207,TERMINAL CIC,13:27
171070,TERMINAL TATUQUARA,13:58
105207,TERMINAL CIC,14:31
171070,TERMINAL TATUQUARA,15:02
105207,TERMINAL CIC,15:35
171070,TERMINAL TATUQUARA,16:06
105207,TERMINAL CIC,16:39
171070,TERMINAL TATUQUARA,17:10
105207,TERMINAL CIC,17:43
171070,TERMINAL TATUQUARA,18:14
105207,TERMINAL CIC,18:47
171070,TERMINAL TATUQUARA,19:17
105207,TERMINAL CIC,19:47
171070,TERMINAL TATUQUARA,20:17
105207,TERMINAL CIC,20:47
171070,TERMINAL TATUQUARA,21:17
105207,TERMINAL CIC,21:45
171070,TERMINAL TATUQUARA,22:12
105207,TERMINAL CIC,22:38
171070,TERMINAL TATUQUARA,23:04
105207,TERMINAL CIC,23:30
