Linha,242
Tabela,001
num,ponto,horario
120568,BAIRRO VILA LEONICE,05:22
104109,TERMINAL BARREIRINHA,05:40
120568,BAIRRO VILA LEONICE,05:51
104109,TERMINAL BARREIRINHA,06:10
120568,BAIRRO VILA LEONICE,06:21
104109,TERMINAL BARREIRINHA,06:40
120568,BAIRRO VILA LEONICE,06:51
104109,TERMINAL BARREIRINHA,07:10
120568,BAIRRO VILA LEONICE,07:21
104109,TERMINAL BARREIRINHA,07:40
120568,BAIRRO VILA LEONICE,07:51
104109,TERMINAL BARREIRINHA,08:10
120568,BAIRRO VILA LEONICE,08:21
104109,TERMINAL BARREIRINHA,08:40
120568,BAIRRO VILA LEONICE,08:51
104109,TERMINAL BARREIRINHA,09:10
120568,BAIRRO VILA LEONICE,09:21
104109,TERMINAL BARREIRINHA,09:42
120568,BAIRRO VILA LEONICE,09:53
104109,TERMINAL BARREIRINHA,10:14
120568,BAIRRO VILA LEONICE,10:25
104109,TERMINAL BARREIRINHA,10:46
120568,BAIRRO VILA LEONICE,10:57
104109,TERMINAL BARREIRINHA,11:18
120568,BAIRRO VILA LEONICE,11:29
104109,TERMINAL BARREIRINHA,11:50
120568,BAIRRO VILA LEONICE,12:01
104109,TERMINAL BARREIRINHA,12:22
120568,BAIRRO VILA LEONICE,12:33
104109,TERMINAL BARREIRINHA,12:54
120568,BAIRRO VILA LEONICE,13:05
104109,TERMINAL BARREIRINHA,13:26
120568,BAIRRO VILA LEONICE,13:37
104109,TERMINAL BARREIRINHA,13:58
120568,BAIRRO VILA LEONICE,14:09
104109,TERMINAL BARREIRINHA,14:30
120568,BAIRRO VILA LEONICE,14:41
104109,TERMINAL BARREIRINHA,15:02
120568,BAIRRO VILA LEONICE,15:13
104109,TERMINAL BARREIRINHA,15:34
120568,BAIRRO VILA LEONICE,15:45
104109,TERMINAL BARREIRINHA,16:06
120568,BAIRRO VILA LEONICE,16:17
104109,TERMINAL BARREIRINHA,16:38
120568,BAIRRO VILA LEONICE,16:49
104109,TERMINAL BARREIRINHA,17:10
120568,BAIRRO VILA LEONICE,17:21
104109,TERMINAL BARREIRINHA,17:42
120568,BAIRRO VILA LEONICE,17:53
104109,TERMINAL BARREIRINHA,18:14
120568,BAIRRO VILA LEONICE,18:25
104109,TERMINAL BARREIRINHA,18:45
120568,BAIRRO VILA LEONICE,18:55
104109,TERMINAL BARREIRINHA,19:15
120568,BAIRRO VILA LEONICE,19:25
104109,TERMINAL BARREIRINHA,19:45
120568,BAIRRO VILA LEONICE,19:55
104109,TERMINAL BARREIRINHA,20:15
120568,BAIRRO VILA LEONICE,20:25
104109,TERMINAL BARREIRINHA,20:45
120568,BAIRRO VILA LEONICE,20:55
104109,TERMINAL BARREIRINHA,21:15
120568,BAIRRO VILA LEONICE,21:25
104109,TERMINAL BARREIRINHA,21:45
120568,BAIRRO VILA LEONICE,21:55
104109,TERMINAL BARREIRINHA,22:15
120568,BAIRRO VILA LEONICE,22:25
104109,TERMINAL BARREIRINHA,22:45
120568,BAIRRO VILA LEONICE,22:55
104109,TERMINAL BARREIRINHA,23:15
120568,BAIRRO VILA LEONICE,23:25
104109,TERMINAL BARREIRINHA,23:45
120568,BAIRRO VILA LEONICE,23:55
104109,TERMINAL BARREIRINHA,00:15
120568,BAIRRO VILA LEONICE,00:25
