Linha,175
Tabela,002
num,ponto,horario
110009,RUA ALBINO SILVA N.145,06:26
120948,BAIRRO BOM RETIRO,06:34
103243,RUA JOSE LOUREIRO,06:47
141010,ESTAÇÃO PUC (SENTIDO SUL),07:07
103277,AV.MAL.FLORIANO PEIXOTO,07:23
120948,BAIRRO BOM RETIRO,07:43
103243,RUA JOSE LOUREIRO,07:58
141010,ESTAÇÃO PUC (SENTIDO SUL),08:19
103277,AV.MAL.FLORIANO PEIXOTO,08:35
120948,BAIRRO BOM RETIRO,08:55
103243,RUA JOSE LOUREIRO,09:11
141010,ESTAÇÃO PUC (SENTIDO SUL),09:33
103277,AV.MAL.FLORIANO PEIXOTO,09:49
120948,BAIRRO BOM RETIRO,10:09
103243,RUA JOSE LOUREIRO,10:25
141010,ESTAÇÃO PUC (SENTIDO SUL),10:47
103277,AV.MAL.FLORIANO PEIXOTO,11:03
120948,BAIRRO BOM RETIRO,11:23
103243,RUA JOSE LOUREIRO,11:39
141010,ESTAÇÃO PUC (SENTIDO SUL),12:01
103277,AV.MAL.FLORIANO PEIXOTO,12:17
120948,BAIRRO BOM RETIRO,12:36
103243,RUA JOSE LOUREIRO,12:51
141010,ESTAÇÃO PUC (SENTIDO SUL),13:11
103277,AV.MAL.FLORIANO PEIXOTO,13:27
120948,BAIRRO BOM RETIRO,13:43
