Linha,280
Tabela,002
num,ponto,horario
120370,BAIRRO NSA.SRA.DE NAZARE,05:58
101007,PRACA TIRADENTES,06:28
120370,BAIRRO NSA.SRA.DE NAZARE,06:56
101007,PRACA TIRADENTES,07:31
120370,BAIRRO NSA.SRA.DE NAZARE,08:01
101007,PRACA TIRADENTES,08:37
120370,BAIRRO NSA.SRA.DE NAZARE,09:07
101007,PRACA TIRADENTES,09:42
120370,BAIRRO NSA.SRA.DE NAZARE,10:13
101007,PRACA TIRADENTES,10:47
120370,BAIRRO NSA.SRA.DE NAZARE,11:20
101007,PRACA TIRADENTES,11:54
120370,BAIRRO NSA.SRA.DE NAZARE,12:28
101007,PRACA TIRADENTES,13:02
120370,BAIRRO NSA.SRA.DE NAZARE,13:36
101007,PRACA TIRADENTES,14:10
120370,BAIRRO NSA.SRA.DE NAZARE,14:44
101007,PRACA TIRADENTES,15:18
120370,BAIRRO NSA.SRA.DE NAZARE,15:52
101007,PRACA TIRADENTES,16:26
120370,BAIRRO NSA.SRA.DE NAZARE,17:02
101007,PRACA TIRADENTES,17:35
120370,BAIRRO NSA.SRA.DE NAZARE,18:14
101007,PRACA TIRADENTES,18:47
