Linha,777
Tabela,001-1
num,ponto,horario
180778,BAIRRO VILA VELHA,05:20
102009,PRACA RUI BARBOSA,05:46
180778,BAIRRO VILA VELHA,06:16
102009,PRACA RUI BARBOSA,06:47
180778,BAIRRO VILA VELHA,07:17
102009,PRACA RUI BARBOSA,08:04
180778,BAIRRO VILA VELHA,08:36
