Linha,474
Tabela,002-1
num,ponto,horario
141067,R. VER. DOUGLAS GODOY,06:24
140761,BAIRRO ITIBERE,06:27
102021,PRACA RUI BARBOSA,07:04
140761,BAIRRO ITIBERE,07:31
