Linha,474
Tabela,002-2
num,ponto,horario
102021,PRACA RUI BARBOSA,16:33
140761,BAIRRO ITIBERE,17:18
102021,PRACA RUI BARBOSA,18:04
140761,BAIRRO ITIBERE,18:56
102021,PRACA RUI BARBOSA,19:54
