Linha,475
Tabela,002
num,ponto,horario
140871,BAIRRO CANAL BELEM,06:20
102019,PRACA RUI BARBOSA,07:00
140871,BAIRRO CANAL BELEM,07:40
102019,PRACA RUI BARBOSA,08:20
140871,BAIRRO CANAL BELEM,09:00
102019,PRACA RUI BARBOSA,09:40
140871,BAIRRO CANAL BELEM,10:20
102019,PRACA RUI BARBOSA,11:00
140871,BAIRRO CANAL BELEM,11:40
102019,PRACA RUI BARBOSA,12:20
140871,BAIRRO CANAL BELEM,13:00
102019,PRACA RUI BARBOSA,13:40
140871,BAIRRO CANAL BELEM,14:20
102019,PRACA RUI BARBOSA,15:00
140871,BAIRRO CANAL BELEM,15:40
102019,PRACA RUI BARBOSA,16:20
140871,BAIRRO CANAL BELEM,17:00
102019,PRACA RUI BARBOSA,17:40
140871,BAIRRO CANAL BELEM,18:20
102019,PRACA RUI BARBOSA,19:00
140871,BAIRRO CANAL BELEM,19:40
102019,PRACA RUI BARBOSA,20:20
140871,BAIRRO CANAL BELEM,21:00
102019,PRACA RUI BARBOSA,21:35
140871,BAIRRO CANAL BELEM,22:10
102019,PRACA RUI BARBOSA,22:45
140871,BAIRRO CANAL BELEM,23:20
102019,PRACA RUI BARBOSA,00:00
