Linha,535
Tabela,002
num,ponto,horario
160756,BAIRRO OSTERNACK (S/BOQUEIRAO),05:22
104310,TERMINAL BOQUEIRAO,05:45
160756,BAIRRO OSTERNACK (S/BOQUEIRAO),06:06
104310,TERMINAL BOQUEIRAO,06:29
160756,BAIRRO OSTERNACK (S/BOQUEIRAO),06:50
104310,TERMINAL BOQUEIRAO,07:15
160756,BAIRRO OSTERNACK (S/BOQUEIRAO),07:36
104310,TERMINAL BOQUEIRAO,08:01
160756,BAIRRO OSTERNACK (S/BOQUEIRAO),08:22
104310,TERMINAL BOQUEIRAO,08:47
160756,BAIRRO OSTERNACK (S/BOQUEIRAO),09:08
104310,TERMINAL BOQUEIRAO,09:33
160756,BAIRRO OSTERNACK (S/BOQUEIRAO),09:54
104310,TERMINAL BOQUEIRAO,10:19
160756,BAIRRO OSTERNACK (S/BOQUEIRAO),10:44
104310,TERMINAL BOQUEIRAO,11:09
160756,BAIRRO OSTERNACK (S/BOQUEIRAO),11:34
104310,TERMINAL BOQUEIRAO,11:59
160756,BAIRRO OSTERNACK (S/BOQUEIRAO),12:24
104310,TERMINAL BOQUEIRAO,12:49
160756,BAIRRO OSTERNACK (S/BOQUEIRAO),13:13
104310,TERMINAL BOQUEIRAO,13:38
160756,BAIRRO OSTERNACK (S/BOQUEIRAO),14:01
104310,TERMINAL BOQUEIRAO,14:26
160756,BAIRRO OSTERNACK (S/BOQUEIRAO),14:49
104310,TERMINAL BOQUEIRAO,15:14
160756,BAIRRO OSTERNACK (S/BOQUEIRAO),15:37
104310,TERMINAL BOQUEIRAO,16:02
160756,BAIRRO OSTERNACK (S/BOQUEIRAO),16:25
104310,TERMINAL BOQUEIRAO,16:50
160756,BAIRRO OSTERNACK (S/BOQUEIRAO),17:13
104310,TERMINAL BOQUEIRAO,17:38
160756,BAIRRO OSTERNACK (S/BOQUEIRAO),18:01
104310,TERMINAL BOQUEIRAO,18:26
160756,BAIRRO OSTERNACK (S/BOQUEIRAO),18:49
104310,TERMINAL BOQUEIRAO,19:14
160756,BAIRRO OSTERNACK (S/BOQUEIRAO),19:37
104310,TERMINAL BOQUEIRAO,20:02
160756,BAIRRO OSTERNACK (S/BOQUEIRAO),20:23
104310,TERMINAL BOQUEIRAO,20:47
160756,BAIRRO OSTERNACK (S/BOQUEIRAO),21:09
104310,TERMINAL BOQUEIRAO,21:32
160756,BAIRRO OSTERNACK (S/BOQUEIRAO),21:51
104310,TERMINAL BOQUEIRAO,22:14
160756,BAIRRO OSTERNACK (S/BOQUEIRAO),22:33
104310,TERMINAL BOQUEIRAO,22:56
160756,BAIRRO OSTERNACK (S/BOQUEIRAO),23:15
104310,TERMINAL BOQUEIRAO,23:38
160756,BAIRRO OSTERNACK (S/BOQUEIRAO),23:57
104310,TERMINAL BOQUEIRAO,00:20
