Linha,535
Tabela,001
num,ponto,horario
160756,BAIRRO OSTERNACK (S/BOQUEIRAO),05:00
104310,TERMINAL BOQUEIRAO,05:23
160756,BAIRRO OSTERNACK (S/BOQUEIRAO),05:44
104310,TERMINAL BOQUEIRAO,06:07
160756,BAIRRO OSTERNACK (S/BOQUEIRAO),06:28
104310,TERMINAL BOQUEIRAO,06:52
160756,BAIRRO OSTERNACK (S/BOQUEIRAO),07:13
104310,TERMINAL BOQUEIRAO,07:38
160756,BAIRRO OSTERNACK (S/BOQUEIRAO),07:59
104310,TERMINAL BOQUEIRAO,08:24
160756,BAIRRO OSTERNACK (S/BOQUEIRAO),08:45
104310,TERMINAL BOQUEIRAO,09:10
160756,BAIRRO OSTERNACK (S/BOQUEIRAO),09:31
104310,TERMINAL BOQUEIRAO,09:56
160756,BAIRRO OSTERNACK (S/BOQUEIRAO),10:19
104310,TERMINAL BOQUEIRAO,10:44
160756,BAIRRO OSTERNACK (S/BOQUEIRAO),11:09
104310,TERMINAL BOQUEIRAO,11:34
160756,BAIRRO OSTERNACK (S/BOQUEIRAO),11:59
104310,TERMINAL BOQUEIRAO,12:24
160756,BAIRRO OSTERNACK (S/BOQUEIRAO),12:49
104310,TERMINAL BOQUEIRAO,13:14
160756,BAIRRO OSTERNACK (S/BOQUEIRAO),13:37
104310,TERMINAL BOQUEIRAO,14:02
160756,BAIRRO OSTERNACK (S/BOQUEIRAO),14:25
104310,TERMINAL BOQUEIRAO,14:50
160756,BAIRRO OSTERNACK (S/BOQUEIRAO),15:13
104310,TERMINAL BOQUEIRAO,15:38
160756,BAIRRO OSTERNACK (S/BOQUEIRAO),16:01
104310,TERMINAL BOQUEIRAO,16:26
160756,BAIRRO OSTERNACK (S/BOQUEIRAO),16:49
104310,TERMINAL BOQUEIRAO,17:14
160756,BAIRRO OSTERNACK (S/BOQUEIRAO),17:37
104310,TERMINAL BOQUEIRAO,18:02
160756,BAIRRO OSTERNACK (S/BOQUEIRAO),18:25
104310,TERMINAL BOQUEIRAO,18:50
160756,BAIRRO OSTERNACK (S/BOQUEIRAO),19:13
104310,TERMINAL BOQUEIRAO,19:38
