Linha,X51
Tabela,003
num,ponto,horario
104306,TERMINAL BOQUEIRAO,18:30
104306,TERMINAL BOQUEIRAO,19:15
104306,TERMINAL BOQUEIRAO,20:00
104306,TERMINAL BOQUEIRAO,20:45
