Linha,303
Tabela,006
num,ponto,horario
104601,TERMINAL CAMPO COMPRIDO,06:12
108169,ESTACAO TUBO R. BARBOSA/LESTE,06:40
105101,TERMINAL CENTENARIO,07:12
108030,ESTACAO TUBO R.BARBOSA/OESTE,07:45
104601,TERMINAL CAMPO COMPRIDO,08:10
108169,ESTACAO TUBO R. BARBOSA/LESTE,08:38
105101,TERMINAL CENTENARIO,09:11
108030,ESTACAO TUBO R.BARBOSA/OESTE,09:45
104601,TERMINAL CAMPO COMPRIDO,10:14
108169,ESTACAO TUBO R. BARBOSA/LESTE,10:43
105101,TERMINAL CENTENARIO,11:17
108030,ESTACAO TUBO R.BARBOSA/OESTE,11:51
104601,TERMINAL CAMPO COMPRIDO,12:20
108169,ESTACAO TUBO R. BARBOSA/LESTE,12:49
105101,TERMINAL CENTENARIO,13:23
108030,ESTACAO TUBO R.BARBOSA/OESTE,13:57
104601,TERMINAL CAMPO COMPRIDO,14:26
108169,ESTACAO TUBO R. BARBOSA/LESTE,14:55
105101,TERMINAL CENTENARIO,15:29
108030,ESTACAO TUBO R.BARBOSA/OESTE,16:03
104601,TERMINAL CAMPO COMPRIDO,16:32
108169,ESTACAO TUBO R. BARBOSA/LESTE,17:01
105101,TERMINAL CENTENARIO,17:35
108030,ESTACAO TUBO R.BARBOSA/OESTE,18:09
104601,TERMINAL CAMPO COMPRIDO,18:38
108169,ESTACAO TUBO R. BARBOSA/LESTE,19:07
105101,TERMINAL CENTENARIO,19:40
108030,ESTACAO TUBO R.BARBOSA/OESTE,20:15
104601,TERMINAL CAMPO COMPRIDO,20:47
108169,ESTACAO TUBO R. BARBOSA/LESTE,21:15
105101,TERMINAL CENTENARIO,21:48
108030,ESTACAO TUBO R.BARBOSA/OESTE,22:18
104601,TERMINAL CAMPO COMPRIDO,22:47
108169,ESTACAO TUBO R. BARBOSA/LESTE,23:15
105101,TERMINAL CENTENARIO,23:46
108030,ESTACAO TUBO R.BARBOSA/OESTE,00:14
