Linha,X42
Tabela,004-1
num,ponto,horario
104703,TERMINAL CAPAO DA IMBUIA,05:20
104406,TERMINAL CABRAL,05:47
104703,TERMINAL CAPAO DA IMBUIA,06:14
104406,TERMINAL CABRAL,06:45
104703,TERMINAL CAPAO DA IMBUIA,07:12
104406,TERMINAL CABRAL,07:47
104703,TERMINAL CAPAO DA IMBUIA,08:16
