Linha,X42
Tabela,002-1
num,ponto,horario
104703,TERMINAL CAPAO DA IMBUIA,05:11
104406,TERMINAL CABRAL,05:38
104703,TERMINAL CAPAO DA IMBUIA,06:00
104406,TERMINAL CABRAL,06:30
104703,TERMINAL CAPAO DA IMBUIA,06:55
104406,TERMINAL CABRAL,07:30
104703,TERMINAL CAPAO DA IMBUIA,07:58
104406,TERMINAL CABRAL,08:32
