Linha,X42
Tabela,001-3
num,ponto,horario
104406,TERMINAL CABRAL,21:59
104703,TERMINAL CAPAO DA IMBUIA,22:21
104406,TERMINAL CABRAL,22:48
104703,TERMINAL CAPAO DA IMBUIA,23:10
