Linha,924
Tabela,001
num,ponto,horario
106018,TERMINAL SANTA FELICIDADE,05:35
120032,CRUZ DO PILARZINHO/STA.CANDIDA,05:57
105905,TERMINAL SANTA CANDIDA,06:25
120033,CRUZ DO PILARZINHO/STA.FELICID,06:52
106018,TERMINAL SANTA FELICIDADE,07:25
120032,CRUZ DO PILARZINHO/STA.CANDIDA,07:53
105905,TERMINAL SANTA CANDIDA,08:25
120033,CRUZ DO PILARZINHO/STA.FELICID,08:52
106018,TERMINAL SANTA FELICIDADE,09:25
120032,CRUZ DO PILARZINHO/STA.CANDIDA,09:53
105905,TERMINAL SANTA CANDIDA,10:25
120033,CRUZ DO PILARZINHO/STA.FELICID,10:52
106018,TERMINAL SANTA FELICIDADE,11:25
120032,CRUZ DO PILARZINHO/STA.CANDIDA,11:53
105905,TERMINAL SANTA CANDIDA,12:25
120033,CRUZ DO PILARZINHO/STA.FELICID,12:52
106018,TERMINAL SANTA FELICIDADE,13:25
120032,CRUZ DO PILARZINHO/STA.CANDIDA,13:53
105905,TERMINAL SANTA CANDIDA,14:25
120033,CRUZ DO PILARZINHO/STA.FELICID,14:52
106018,TERMINAL SANTA FELICIDADE,15:25
120032,CRUZ DO PILARZINHO/STA.CANDIDA,15:53
105905,TERMINAL SANTA CANDIDA,16:25
120033,CRUZ DO PILARZINHO/STA.FELICID,16:52
106018,TERMINAL SANTA FELICIDADE,17:25
120032,CRUZ DO PILARZINHO/STA.CANDIDA,17:53
105905,TERMINAL SANTA CANDIDA,18:25
120033,CRUZ DO PILARZINHO/STA.FELICID,18:52
106018,TERMINAL SANTA FELICIDADE,19:25
120032,CRUZ DO PILARZINHO/STA.CANDIDA,19:53
105905,TERMINAL SANTA CANDIDA,20:23
120033,CRUZ DO PILARZINHO/STA.FELICID,20:50
106018,TERMINAL SANTA FELICIDADE,21:22
120032,CRUZ DO PILARZINHO/STA.CANDIDA,21:48
105905,TERMINAL SANTA CANDIDA,22:15
120033,CRUZ DO PILARZINHO/STA.FELICID,22:42
106018,TERMINAL SANTA FELICIDADE,23:12
120032,CRUZ DO PILARZINHO/STA.CANDIDA,23:38
105905,TERMINAL SANTA CANDIDA,00:05
120033,CRUZ DO PILARZINHO/STA.FELICID,00:25
