Linha,703
Tabela,005-2
num,ponto,horario
102016,PRACA RUI BARBOSA,16:50
105001,TERMINAL CAIUA,17:55
102016,PRACA RUI BARBOSA,18:48
105001,TERMINAL CAIUA,19:55
102016,PRACA RUI BARBOSA,20:42
105001,TERMINAL CAIUA,21:20
102016,PRACA RUI BARBOSA,21:54
105001,TERMINAL CAIUA,22:30
102016,PRACA RUI BARBOSA,23:06
