Linha,703
Tabela,010
num,ponto,horario
105001,TERMINAL CAIUA,07:21
102016,PRACA RUI BARBOSA,08:16
105001,TERMINAL CAIUA,08:59
102016,PRACA RUI BARBOSA,09:45
105001,TERMINAL CAIUA,10:25
102016,PRACA RUI BARBOSA,11:05
105001,TERMINAL CAIUA,11:46
102016,PRACA RUI BARBOSA,12:28
105001,TERMINAL CAIUA,13:13
102016,PRACA RUI BARBOSA,13:58
105001,TERMINAL CAIUA,14:43
102016,PRACA RUI BARBOSA,15:26
105001,TERMINAL CAIUA,16:12
102016,PRACA RUI BARBOSA,17:00
105001,TERMINAL CAIUA,18:06
102016,PRACA RUI BARBOSA,19:00
