Linha,703
Tabela,003
num,ponto,horario
105001,TERMINAL CAIUA,05:39
102016,PRACA RUI BARBOSA,06:14
105001,TERMINAL CAIUA,06:50
102016,PRACA RUI BARBOSA,07:40
105001,TERMINAL CAIUA,08:23
102016,PRACA RUI BARBOSA,09:13
105001,TERMINAL CAIUA,09:53
102016,PRACA RUI BARBOSA,10:33
105001,TERMINAL CAIUA,11:14
102016,PRACA RUI BARBOSA,11:54
105001,TERMINAL CAIUA,12:37
102016,PRACA RUI BARBOSA,13:22
105001,TERMINAL CAIUA,14:07
102016,PRACA RUI BARBOSA,14:50
105001,TERMINAL CAIUA,15:35
102016,PRACA RUI BARBOSA,16:21
105001,TERMINAL CAIUA,17:19
102016,PRACA RUI BARBOSA,18:12
