Linha,627
Tabela,001
num,ponto,horario
104807,TERMINAL CAPAO RASO,05:30
105205,TERMINAL CIC/BOSCH VILA VERDE,05:48
170344,BOSCH/VILA VERDE,06:08
105212,TERMINAL CIC/SENT.CAPAO RASO,06:29
104807,TERMINAL CAPAO RASO,06:46
105205,TERMINAL CIC/BOSCH VILA VERDE,07:04
170344,BOSCH/VILA VERDE,07:24
105212,TERMINAL CIC/SENT.CAPAO RASO,07:45
104807,TERMINAL CAPAO RASO,08:02
105205,TERMINAL CIC/BOSCH VILA VERDE,08:20
170344,BOSCH/VILA VERDE,08:41
105212,TERMINAL CIC/SENT.CAPAO RASO,09:03
104807,TERMINAL CAPAO RASO,09:20
105205,TERMINAL CIC/BOSCH VILA VERDE,09:38
170344,BOSCH/VILA VERDE,09:58
105212,TERMINAL CIC/SENT.CAPAO RASO,10:20
104807,TERMINAL CAPAO RASO,10:37
105205,TERMINAL CIC/BOSCH VILA VERDE,10:57
170344,BOSCH/VILA VERDE,11:20
105212,TERMINAL CIC/SENT.CAPAO RASO,11:42
104807,TERMINAL CAPAO RASO,12:01
105205,TERMINAL CIC/BOSCH VILA VERDE,12:20
170344,BOSCH/VILA VERDE,12:41
105212,TERMINAL CIC/SENT.CAPAO RASO,13:03
104807,TERMINAL CAPAO RASO,13:20
105205,TERMINAL CIC/BOSCH VILA VERDE,13:39
170344,BOSCH/VILA VERDE,14:00
105212,TERMINAL CIC/SENT.CAPAO RASO,14:22
104807,TERMINAL CAPAO RASO,14:39
105205,TERMINAL CIC/BOSCH VILA VERDE,14:57
170344,BOSCH/VILA VERDE,15:18
105212,TERMINAL CIC/SENT.CAPAO RASO,15:40
104807,TERMINAL CAPAO RASO,15:57
105205,TERMINAL CIC/BOSCH VILA VERDE,16:15
170344,BOSCH/VILA VERDE,16:36
105212,TERMINAL CIC/SENT.CAPAO RASO,16:58
104807,TERMINAL CAPAO RASO,17:15
105205,TERMINAL CIC/BOSCH VILA VERDE,17:33
170344,BOSCH/VILA VERDE,17:54
105212,TERMINAL CIC/SENT.CAPAO RASO,18:16
104807,TERMINAL CAPAO RASO,18:33
105205,TERMINAL CIC/BOSCH VILA VERDE,18:49
170344,BOSCH/VILA VERDE,19:10
105212,TERMINAL CIC/SENT.CAPAO RASO,19:30
104807,TERMINAL CAPAO RASO,19:47
105205,TERMINAL CIC/BOSCH VILA VERDE,20:03
170344,BOSCH/VILA VERDE,20:23
105212,TERMINAL CIC/SENT.CAPAO RASO,20:43
104807,TERMINAL CAPAO RASO,21:00
105205,TERMINAL CIC/BOSCH VILA VERDE,21:16
170344,BOSCH/VILA VERDE,21:35
105212,TERMINAL CIC/SENT.CAPAO RASO,21:54
104807,TERMINAL CAPAO RASO,22:10
105205,TERMINAL CIC/BOSCH VILA VERDE,22:26
170344,BOSCH/VILA VERDE,22:45
105212,TERMINAL CIC/SENT.CAPAO RASO,23:04
104807,TERMINAL CAPAO RASO,23:20
105205,TERMINAL CIC/BOSCH VILA VERDE,23:36
