Linha,680
Tabela,005-1
num,ponto,horario
170477,BAIRRO RURBANA,05:28
105926,TERMINAL PINHEIRINHO (VAZIO),05:59
170477,BAIRRO RURBANA,06:35
105926,TERMINAL PINHEIRINHO (VAZIO),07:26
170477,BAIRRO RURBANA,08:00
