Linha,680
Tabela,007-2
num,ponto,horario
171089,TERMINAL TATUQUARA,16:25
105723,TERMINAL PINHEIRINHO,17:14
171089,TERMINAL TATUQUARA,17:55
105723,TERMINAL PINHEIRINHO,18:44
